movie_id,Name of movie,Year of release,Rating,Votes,Genre
7209,Bunraku,2010,6.2,19345,"Action,Drama,Thriller"
7210,The Five-Year Engagement,2012,6.2,95836,"Comedy,Romance"
7211,Iron Man 2,2010,7.0,741389,"Action,Adventure,Sci-Fi"
7212,The Guernsey Literary and Potato Peel Pie Society,2018,7.4,38744,"Drama,Romance,War"
7213,Snabba cash,2010,6.7,17211,"Action,Crime,Drama"
7214,The Twilight Saga: Eclipse,2010,5.0,231891,"Action,Adventure,Drama"
7215,We Bought a Zoo,2011,7.1,137018,"Comedy,Drama,Family"
7216,The Best Exotic Marigold Hotel,2011,7.3,91447,"Comedy,Drama,Romance"
7217,Prometheus,2012,7.0,576302,"Adventure,Mystery,Sci-Fi"
7218,Oblivion,2013,7.0,493594,"Action,Adventure,Sci-Fi"
7219,Bad Boys for Life,2020,6.6,138236,"Action,Comedy,Crime"
7220,Beautiful Creatures,2013,6.1,84864,"Drama,Fantasy,Romance"
7221,Million Dollar Arm,2014,7.0,44211,"Biography,Drama,Sport"
7222,Southpaw,2015,7.4,222211,"Action,Drama,Sport"
7223,Mary Queen of Scots,2018,6.3,44710,"Biography,Drama,History"
7224,Nymphomaniac: Vol. II,2013,6.7,88037,Drama
7225,Joy,2015,6.6,130390,"Biography,Drama"
7226,Clouds of Sils Maria,2014,6.7,28169,Drama
7227,Bird Box,2018,6.6,292028,"Horror,Sci-Fi"
7228,Trumbo,2015,7.5,78201,"Biography,Crime,Drama"
7229,Youth,2015,7.3,73370,"Comedy,Drama,Music"
7230,Mon roi,2015,7.1,11857,"Drama,Romance"
7231,Allied,2016,7.1,145627,"Action,Drama,Romance"
7232,Power Rangers,2017,5.9,103337,"Action,Adventure,Sci-Fi"
7233,Im Labyrinth des Schweigens,2014,7.3,12440,"Drama,History"
7234,Queen of Katwe,2016,7.4,16173,"Biography,Drama,Sport"
7235,Forushande,2016,7.8,53304,Drama
7236,The Professor and the Madman,2019,7.3,38869,"Biography,Drama"
7237,Aknyeo,2017,6.7,12879,"Action,Crime,Drama"
7238,Aile Arasinda,2017,7.7,21493,Comedy
7239,Badhaai ho,2018,8.0,29512,"Comedy,Drama"
7240,Section 375,2019,8.1,13037,"Crime,Drama,Mystery"
7241,Emma.,2020,6.7,38422,"Comedy,Drama,Romance"
7242,Fantasia,1940,7.7,90262,"Animation,Family,Fantasy"
7243,The Great Dictator,1940,8.4,207576,"Comedy,Drama,War"
7244,The Paradine Case,1947,6.5,10390,"Crime,Drama,Romance"
7245,Pather Panchali,1955,8.6,25758,Drama
7246,Imitation of Life,1959,7.8,15110,Drama
7247,The Apartment,1960,8.3,168100,"Comedy,Drama,Romance"
7248,The Misfits,1961,7.2,17668,"Drama,Romance,Western"
7249,The Night of the Iguana,1964,7.6,10908,Drama
7250,The Fortune Cookie,1966,7.3,13159,"Comedy,Romance"
7251,The Private Life of Sherlock Holmes,1970,7.1,11078,"Adventure,Comedy,Crime"
7252,El Topo,1970,7.4,26893,"Drama,Western"
7253,The Man with the Golden Gun,1974,6.7,97906,"Action,Adventure,Thriller"
7254,Dog Day Afternoon,1975,8.0,240212,"Biography,Crime,Drama"
7255,Rollerball,1975,6.6,23119,"Action,Sci-Fi,Sport"
7256,Marathon Man,1976,7.4,59362,"Crime,Thriller"
7257,The Spy Who Loved Me,1977,7.1,100741,"Action,Adventure,Thriller"
7258,The Boys from Brazil,1978,7.0,26242,"Drama,Mystery,Sci-Fi"
7259,Chariots of Fire,1981,7.2,56176,"Biography,Drama,Sport"
7260,The Entity,1982,6.7,15228,"Drama,Horror"
7261,Nostalgia,1983,8.1,24257,Drama
7262,Superman III,1983,5.0,65274,"Action,Adventure,Comedy"
7263,The Delta Force,1986,5.6,19178,"Action,Adventure,Drama"
7264,The Mission,1986,7.4,56898,"Adventure,Drama,History"
7265,Tenkû no shiro Rapyuta,1986,8.0,153868,"Animation,Adventure,Drama"
7266,Black Rain,1989,6.6,50723,"Action,Crime,Thriller"
7267,The Bonfire of the Vanities,1990,5.6,22068,"Comedy,Drama,Romance"
7268,Wild at Heart,1990,7.2,85679,"Comedy,Crime,Drama"
7269,Les amants du Pont-Neuf,1991,7.6,12860,"Drama,Romance"
7270,Dà hóng denglong gaogao guà,1991,8.1,30333,"Drama,History,Romance"
7271,Mrs. Doubtfire,1993,7.0,250996,"Comedy,Drama,Family"
7272,Philadelphia,1993,7.7,228563,Drama
7273,Rising Sun,1993,6.3,43258,"Action,Crime,Drama"
7274,Wolf,1994,6.2,53488,"Drama,Horror,Romance"
7275,Tesis,1996,7.4,36571,"Horror,Mystery,Thriller"
7276,Batman & Robin,1997,3.8,237592,"Action,Sci-Fi"
7277,G.I. Jane,1997,6.0,74625,"Action,Drama,War"
7278,U Turn,1997,6.7,50079,"Crime,Drama,Thriller"
7279,Stepmom,1998,6.8,62380,"Comedy,Drama"
7280,The Family Man,2000,6.8,105167,"Comedy,Drama,Fantasy"
7281,3000 Miles to Graceland,2001,6.0,44591,"Action,Comedy,Crime"
7282,To End All Wars,2001,7.0,10480,"Action,Drama,War"
7283,Sen to Chihiro no kamikakushi,2001,8.6,674437,"Animation,Adventure,Family"
7284,Hart's War,2002,6.3,51282,"Drama,War"
7285,About Schmidt,2002,7.1,123809,"Comedy,Drama"
7286,Life as a House,2001,7.5,43123,Drama
7287,Big Fish,2003,8.0,421075,"Adventure,Drama,Fantasy"
7288,Ocean's Twelve,2004,6.5,365509,"Crime,Thriller"
7289,De-Lovely,2004,6.6,10966,"Biography,Drama,Music"
7290,Tristan + Isolde,2006,6.8,50938,"Action,Drama,Romance"
7291,Vera Drake,2004,7.6,24372,"Crime,Drama"
7292,Silent Hill,2006,6.5,216224,"Horror,Mystery"
7293,Les poupées russes,2005,7.0,19806,"Comedy,Drama,Romance"
7294,Jarhead,2005,7.0,178562,"Action,Biography,Drama"
7295,Find Me Guilty,2006,7.0,33347,"Biography,Comedy,Crime"
7296,Gridiron Gang,2006,6.9,57737,"Biography,Crime,Drama"
7297,The Painted Veil,2006,7.5,89811,"Drama,Romance"
7298,Red Tails,2012,5.9,34066,"Action,Drama,History"
7299,Valentine's Day,2010,5.7,115450,"Comedy,Romance"
7300,The Town,2010,7.5,360826,"Crime,Drama,Thriller"
7301,Tron,2010,6.8,317943,"Action,Adventure,Sci-Fi"
7302,Mother and Child,2009,7.2,11723,"Drama,Romance"
7303,Duplicity,2009,6.2,48672,"Comedy,Crime,Romance"
7304,Chugyeokja,2008,7.8,60395,"Action,Crime,Thriller"
7305,Oye Lucky! Lucky Oye!,2008,7.7,16699,"Action,Comedy,Crime"
7306,The Company You Keep,2012,6.4,32078,"Drama,Thriller"
7307,Bridesmaids,2011,6.8,274919,"Comedy,Romance"
7308,Triple Frontier,2019,6.4,113284,"Action,Adventure,Crime"
7309,The Host,2013,5.9,111850,"Action,Adventure,Drama"
7310,A Bigger Splash,2015,6.4,28027,"Drama,Music,Thriller"
7311,Do-ga-ni,2011,8.1,12288,Drama
7312,Long Shot,2019,6.8,100041,"Comedy,Romance"
7313,Saving Mr. Banks,2013,7.5,154480,"Biography,Comedy,Drama"
7314,Into the Woods,2014,5.9,134604,"Adventure,Comedy,Drama"
7315,OMG: Oh My God!,2012,8.1,53439,"Comedy,Drama,Fantasy"
7316,Fifty Shades of Grey,2015,4.1,302643,"Drama,Romance,Thriller"
7317,A Most Violent Year,2014,7.0,68004,"Action,Crime,Drama"
7318,Trainwreck,2015,6.2,131806,"Comedy,Drama,Romance"
7319,Truth,2015,6.8,19209,"Biography,Drama,History"
7320,El abrazo de la serpiente,2015,7.9,21580,"Adventure,Biography,Drama"
7321,Darkest Hour,2017,7.4,177853,"Biography,Drama,History"
7322,Harriet,2019,6.6,21619,"Action,Biography,Drama"
7323,Hold the Dark,2018,5.6,34297,"Action,Drama,Thriller"
7324,Last Flag Flying,2017,6.9,23457,"Comedy,Drama,War"
7325,Ayla: The Daughter of War,2017,8.4,35871,"Biography,Drama,History"
7326,Pájaros de verano,2018,7.5,10948,"Crime,Drama"
7327,The White Tiger,2021,7.1,49845,"Crime,Drama"
7328,Arif V 216,2018,7.1,34000,"Comedy,Fantasy,Music"
7329,The Old Guard,2020,6.7,137771,"Action,Adventure,Fantasy"
7330,Liu lang di qiu,2019,6.0,27860,"Action,Adventure,Sci-Fi"
7331,The Two Popes,2019,7.6,112516,"Comedy,Drama"
7332,Systemsprenger,2019,7.8,11072,Drama
7333,You Can't Take It with You,1938,7.9,23920,"Comedy,Drama,Romance"
7334,Yankee Doodle Dandy,1942,7.7,14372,"Biography,Drama,Music"
7335,Going My Way,1944,7.1,10840,"Comedy,Drama,Music"
7336,The Treasure of the Sierra Madre,1948,8.2,116637,"Adventure,Drama,Western"
7337,Ordet,1955,8.3,14457,Drama
7338,A Face in the Crowd,1957,8.2,14420,"Drama,Music"
7339,Swiss Family Robinson,1960,7.2,14726,"Adventure,Family"
7340,The Manchurian Candidate,1962,7.9,72205,"Drama,Thriller"
7341,L'eclisse,1962,7.9,18140,"Drama,Romance"
7342,El Dorado,1966,7.6,24977,"Drama,Romance,Western"
7343,Professione: reporter,1975,7.6,22058,"Drama,Thriller"
7344,Le locataire,1976,7.7,41024,"Drama,Thriller"
7345,Moonraker,1979,6.3,93291,"Action,Adventure,Sci-Fi"
7346,Taps,1981,6.8,16858,Drama
7347,Annie,1982,6.6,40945,"Comedy,Drama,Family"
7348,The Karate Kid,1984,7.3,203829,"Action,Drama,Family"
7349,Ronja Rövardotter,1984,7.3,10483,"Adventure,Drama,Family"
7350,Flesh+Blood,1985,6.7,16873,"Adventure,Drama"
7351,Wall Street,1987,7.4,146486,"Crime,Drama"
7352,Midnight Run,1988,7.5,78528,"Action,Comedy,Crime"
7353,Willow,1988,7.3,102997,"Action,Adventure,Drama"
7354,The Adventures of Baron Munchausen,1988,7.2,51405,"Adventure,Comedy,Fantasy"
7355,Batman,1989,7.5,344463,"Action,Adventure"
7356,Batman Returns,1992,7.0,279253,"Action,Crime,Fantasy"
7357,Sneakers,1992,7.1,53872,"Comedy,Crime,Drama"
7358,The War,1994,6.8,12175,Drama
7359,When a Man Loves a Woman,1994,6.6,20768,"Drama,Romance"
7360,The Pillow Book,1996,6.7,12526,Drama
7361,The Mirror Has Two Faces,1996,6.6,17190,"Comedy,Drama,Romance"
7362,The Fifth Element,1997,7.7,442076,"Action,Adventure,Sci-Fi"
7363,Good Will Hunting,1997,8.3,883116,"Drama,Romance"
7364,The Cider House Rules,1999,7.4,94510,"Drama,Romance"
7365,Instinct,1999,6.6,32211,"Drama,Thriller"
7366,Message in a Bottle,1999,6.2,36402,"Drama,Romance"
7367,The Legend of Bagger Vance,2000,6.7,54282,"Drama,Fantasy,Sport"
7368,The Contender,2000,6.9,23205,"Drama,Thriller"
7369,Spy Game,2001,7.1,148420,"Action,Crime,Thriller"
7370,House of Sand and Fog,2003,7.5,66078,"Crime,Drama"
7371,Mission: Impossible III,2006,6.9,335843,"Action,Adventure,Thriller"
7372,Diarios de motocicleta,2004,7.8,98032,"Adventure,Biography,Drama"
7373,Suchîmubôi,2004,6.9,16901,"Animation,Action,Adventure"
7374,King Arthur,2004,6.3,161221,"Action,Adventure,Drama"
7375,Mar adentro,2004,8.0,78649,"Biography,Drama"
7376,Iron Man,2008,7.9,962783,"Action,Adventure,Sci-Fi"
7377,North Country,2005,7.3,40696,Drama
7378,Mongol,2007,7.2,45131,"Action,Biography,Drama"
7379,The Great Debaters,2007,7.5,56734,"Biography,Drama,Romance"
7380,Hollywoodland,2006,6.5,33221,"Biography,Crime,Drama"
7381,P.S. I Love You,2007,7.0,202217,"Comedy,Drama,Romance"
7382,Deja Vu,2006,7.0,297079,"Action,Crime,Sci-Fi"
7383,Death Note: Desu nôto,2006,7.7,29062,"Crime,Drama,Fantasy"
7384,Nordwand,2008,7.4,15117,"Adventure,Biography,Drama"
7385,The Mist,2007,7.1,285803,"Horror,Sci-Fi,Thriller"
7386,Tau ming chong,2007,7.0,26004,"Action,Adventure,Drama"
7387,Hugo,2011,7.5,309411,"Drama,Family,Fantasy"
7388,Pieces of a Woman,2020,7.1,40274,Drama
7389,Terminator Genisys,2015,6.3,263349,"Action,Adventure,Sci-Fi"
7390,The Wolverine,2013,6.7,437346,"Action,Sci-Fi"
7391,Guzaarish,2010,7.5,17631,"Drama,Romance"
7392,Mute,2018,5.5,32072,"Mystery,Sci-Fi,Thriller"
7393,Dabangg,2010,6.2,30169,"Action,Comedy,Crime"
7394,Snowpiercer,2013,7.1,332766,"Action,Drama,Sci-Fi"
7395,Plemya,2014,7.0,10504,"Crime,Drama"
7396,Her,2013,8.0,555855,"Drama,Romance,Sci-Fi"
7397,King Arthur: Legend of the Sword,2017,6.7,198241,"Action,Adventure,Drama"
7398,The Upside,2017,7.0,48546,"Comedy,Drama"
7399,Kaze tachinu,2013,7.8,76605,"Animation,Biography,Drama"
7400,Dedemin Insanlari,2011,8.0,10089,"Comedy,Drama,Family"
7401,Vicky Donor,2012,7.8,40587,"Comedy,Romance"
7402,The Expendables 3,2014,6.1,172459,"Action,Adventure,Thriller"
7403,The Fault in Our Stars,2014,7.7,350689,"Drama,Romance"
7404,Capharnaüm,2018,8.4,70060,Drama
7405,Dark Waters,2019,7.6,68640,"Biography,Drama,History"
7406,Judas and the Black Messiah,2021,7.5,50523,"Biography,Drama,History"
7407,"20,000 Leagues Under the Sea",1954,7.2,30208,"Adventure,Drama,Family"
7408,Ocean's Eleven,1960,6.6,20415,"Comedy,Crime,Music"
7409,McLintock!,1963,7.2,13489,"Comedy,Romance,Western"
7410,Cool Hand Luke,1967,8.1,165297,"Crime,Drama"
7411,Z,1969,8.3,24575,"Crime,Drama,History"
7412,Profondo rosso,1975,7.6,33111,"Horror,Mystery,Thriller"
7413,Coming Home,1978,7.3,12620,"Drama,Romance,War"
7414,Dawn of the Dead,1978,7.9,113517,"Horror,Thriller"
7415,Superman II,1980,6.8,99914,"Action,Adventure,Sci-Fi"
7416,For Your Eyes Only,1981,6.7,94140,"Action,Adventure,Thriller"
7417,The Cotton Club,1984,6.5,16921,"Crime,Drama,Music"
7418,Indiana Jones and the Last Crusade,1989,8.2,704391,"Action,Adventure"
7419,Ghost,1990,7.1,201697,"Drama,Fantasy,Romance"
7420,Presumed Innocent,1990,6.9,38746,"Mystery,Thriller"
7421,Basic Instinct,1992,7.0,184016,"Drama,Mystery,Thriller"
7422,Jurassic Park,1993,8.1,888624,"Action,Adventure,Sci-Fi"
7423,Ed Wood,1994,7.8,167097,"Biography,Comedy,Drama"
7424,Maverick,1994,7.0,103654,"Action,Adventure,Comedy"
7425,Higher Learning,1995,6.5,18549,"Crime,Drama,Thriller"
7426,Outbreak,1995,6.6,122468,"Action,Drama,Thriller"
7427,Sabrina,1995,6.3,37691,"Comedy,Drama,Romance"
7428,Se7en,1995,8.6,1483137,"Crime,Drama,Mystery"
7429,"Crna macka, beli macor",1998,8.1,51681,"Comedy,Crime,Romance"
7430,Donnie Brasco,1997,7.7,286088,"Biography,Crime,Drama"
7431,Selena,1997,6.8,26255,"Biography,Drama,Music"
7432,One True Thing,1998,7.0,11498,Drama
7433,Snow Falling on Cedars,1999,6.8,13721,"Drama,Mystery,Romance"
7434,Lethal Weapon 4,1998,6.6,155479,"Action,Crime,Thriller"
7435,True Crime,1999,6.6,32815,"Crime,Drama,Mystery"
7436,"Girl, Interrupted",1999,7.3,168377,"Biography,Drama"
7437,Moulin Rouge!,2001,7.6,270549,"Drama,Musical,Romance"
7438,What Women Want,2000,6.4,195296,"Comedy,Fantasy,Romance"
7439,The Rookie,2002,6.9,32961,"Drama,Family,Sport"
7440,Beyond Borders,2003,6.5,26316,"Adventure,Drama,Romance"
7441,Runaway Jury,2003,7.1,93270,"Crime,Drama,Thriller"
7442,Spider-Man 2,2004,7.3,556268,"Action,Adventure,Sci-Fi"
7443,The Passion of the Christ,2004,7.2,220233,Drama
7444,Sideways,2004,7.5,182197,"Comedy,Drama,Romance"
7445,G.O.R.A.,2004,8.0,58646,"Adventure,Comedy,Sci-Fi"
7446,Die fetten Jahre sind vorbei,2004,7.5,30980,"Drama,Romance"
7447,The World's Fastest Indian,2005,7.8,52696,"Biography,Drama,Sport"
7448,Domino,2005,5.9,65280,"Action,Biography,Crime"
7449,Real Steel,2011,7.0,303480,"Action,Drama,Sci-Fi"
7450,Life of Pi,2012,7.9,591367,"Adventure,Drama,Fantasy"
7451,In the Name of the King: A Dungeon Siege Tale,2007,3.8,44823,"Action,Adventure,Fantasy"
7452,The Wind that Shakes the Barley,2006,7.5,47697,"Drama,War"
7453,State of Play,2009,7.1,144361,"Crime,Drama,Mystery"
7454,Stardust,2007,7.6,259273,"Adventure,Family,Fantasy"
7455,Star Trek,2009,7.9,582771,"Action,Adventure,Sci-Fi"
7456,Los abrazos rotos,2009,7.2,39085,"Drama,Romance,Thriller"
7457,Tetro,2009,6.8,12643,Drama
7458,Death Proof,2007,7.0,273707,"Action,Adventure,Thriller"
7459,Agora,2009,7.2,66959,"Adventure,Biography,Drama"
7460,A.R.O.G,2008,7.4,39157,"Comedy,Fantasy,Sci-Fi"
7461,The Infiltrator,2016,7.0,70333,"Biography,Crime,Drama"
7462,Venuto al mondo,2012,7.4,16041,"Drama,Romance,War"
7463,Amour,2012,7.9,94960,Drama
7464,Jupiter Ascending,2015,5.3,181322,"Action,Adventure,Sci-Fi"
7465,Polisse,2011,7.3,13630,"Crime,Drama"
7466,In the Land of Blood and Honey,2011,4.5,33513,"Drama,Romance,War"
7467,The Zookeeper's Wife,2017,7.0,40301,"Biography,Drama,History"
7468,Snow White and the Huntsman,2012,6.1,277064,"Action,Adventure,Drama"
7469,Blood Ties,2013,6.5,19286,"Action,Crime,Drama"
7470,Miss Peregrine's Home for Peculiar Children,2016,6.7,159502,"Adventure,Drama,Family"
7471,Rules Don't Apply,2016,5.7,10196,"Comedy,Drama,Romance"
7472,The 33,2015,6.9,36375,"Biography,Drama,History"
7473,The Glass Castle,2017,7.1,30891,"Biography,Drama"
7474,Gods of Egypt,2016,5.4,108966,"Action,Adventure,Fantasy"
7475,7-beon-bang-ui seon-mul,2013,8.2,17834,"Comedy,Drama"
7476,Holding the Man,2015,7.4,11394,"Biography,Drama,Romance"
7477,Tian jiang xiong shi,2015,6.0,18850,"Action,Drama,Fantasy"
7478,Umimachi Diary,2015,7.5,13122,"Drama,Family"
7479,Hidden Figures,2016,7.8,207517,"Biography,Drama,History"
7480,Nelyubov,2017,7.6,30871,Drama
7481,Hereditary,2018,7.3,254777,"Drama,Horror,Mystery"
7482,The Pride of the Yankees,1942,7.7,10113,"Biography,Drama,Romance"
7483,Fort Apache,1948,7.5,16749,"Action,Adventure,Western"
7484,The Barefoot Contessa,1954,7.0,10060,"Crime,Drama,Mystery"
7485,Vertigo,1958,8.3,372561,"Mystery,Romance,Thriller"
7486,Inherit the Wind,1960,8.1,28015,"Biography,Drama,History"
7487,The Magnificent Seven,1960,7.7,89303,"Action,Adventure,Western"
7488,Torn Curtain,1966,6.6,25225,"Drama,Romance,Thriller"
7489,Jôi-uchi: Hairyô tsuma shimatsu,1967,8.4,11468,Drama
7490,True Grit,1969,7.4,43234,"Adventure,Drama,Western"
7491,Murder on the Orient Express,1974,7.3,57224,"Crime,Drama,Mystery"
7492,Der amerikanische Freund,1977,7.4,14652,"Crime,Drama,Mystery"
7493,Pete's Dragon,1977,6.4,22946,"Animation,Adventure,Comedy"
7494,Gorky Park,1983,6.7,13013,"Crime,Drama,Mystery"
7495,Against All Odds,1984,5.9,11339,"Action,Adventure,Crime"
7496,Der Himmel über Berlin,1987,8.0,66314,"Drama,Fantasy,Romance"
7497,Mississippi Burning,1988,7.8,90797,"Crime,Drama,History"
7498,Dead Poets Society,1989,8.1,439058,"Comedy,Drama"
7499,Cape Fear,1991,7.3,178965,"Crime,Thriller"
7500,Dracula,1992,7.4,197809,Horror
7501,Lat sau san taam,1992,7.8,47511,"Action,Crime,Thriller"
7502,A League of Their Own,1992,7.3,96239,"Comedy,Drama,Sport"
7503,In the Line of Fire,1993,7.2,95263,"Action,Crime,Drama"
7504,Disclosure,1994,6.1,47384,"Drama,Thriller"
7505,Renaissance Man,1994,6.2,16973,"Comedy,Drama"
7506,Clockers,1995,6.9,21156,"Crime,Drama,Mystery"
7507,Die Hard: With a Vengeance,1995,7.6,368801,"Action,Adventure,Thriller"
7508,Showgirls,1995,4.9,63659,Drama
7509,Eskiya,1996,8.2,66110,"Crime,Drama,Thriller"
7510,The Parent Trap,1998,6.5,124189,"Adventure,Comedy,Drama"
7511,At First Sight,1999,6.0,13124,"Drama,Romance"
7512,The World Is Not Enough,1999,6.4,190890,"Action,Adventure,Crime"
7513,Rules of Engagement,2000,6.4,45138,"Drama,Thriller,War"
7514,Keeping the Faith,2000,6.4,50294,"Comedy,Drama,Romance"
7515,Lucía y el sexo,2001,7.1,35542,"Drama,Romance"
7516,All or Nothing,2002,7.5,10143,Drama
7517,Something's Gotta Give,2003,6.7,114227,"Comedy,Drama,Romance"
7518,Live Free or Die Hard,2007,7.1,392743,"Action,Thriller"
7519,The Terminal,2004,7.4,417716,"Comedy,Drama,Romance"
7520,Syriana,2005,6.9,126967,"Drama,Thriller"
7521,Modigliani,2004,7.3,11214,"Biography,Drama"
7522,The Interpreter,2005,6.4,100509,"Crime,Mystery,Thriller"
7523,Azumi,2003,6.8,14409,"Action,Adventure,Drama"
7524,L'empire des loups,2005,5.9,11291,"Action,Crime,Drama"
7525,All the King's Men,2006,6.2,23875,"Drama,Thriller"
7526,Neredesin Firuze,2004,7.3,10733,"Comedy,Drama,Music"
7527,Breakfast on Pluto,2005,7.2,21332,"Comedy,Drama"
7528,The Kite Runner,2007,7.6,77926,Drama
7529,42,2013,7.5,88601,"Biography,Drama,Sport"
7530,Body of Lies,2008,7.1,216918,"Action,Drama,Thriller"
7531,Namastey London,2007,7.1,20938,"Comedy,Drama,Romance"
7532,Sherlock Holmes,2009,7.6,593170,"Action,Adventure,Mystery"
7533,The Little Things,2021,6.3,61222,"Crime,Drama,Thriller"
7534,Milk,2008,7.5,166929,"Biography,Drama"
7535,Selma,2014,7.5,87923,"Biography,Drama,History"
7536,Entre les murs,2008,7.5,34306,Drama
7537,The Ghost Writer,2010,7.2,158222,"Crime,Drama,Mystery"
7538,Nefes: Vatan Sagolsun,2009,8.0,32370,"Action,Drama,Thriller"
7539,Love Aaj Kal,2009,6.8,15190,"Comedy,Drama,Romance"
7540,47 Ronin,2013,6.3,151305,"Action,Drama,Fantasy"
7541,Mortal Engines,2018,6.1,114415,"Action,Adventure,Fantasy"
7542,Great Expectations,2012,6.4,12473,"Drama,Romance"
7543,Queen of the Desert,2015,5.7,10617,"Adventure,Biography,Drama"
7544,The Fifth Estate,2013,6.2,39420,"Biography,Crime,Drama"
7545,USS Indianapolis: Men of Courage,2016,5.3,11797,"Action,Drama,History"
7546,Tanu Weds Manu Returns,2015,7.6,26841,"Comedy,Drama,Romance"
7547,The Accountant,2016,7.3,268909,"Action,Crime,Drama"
7548,Jobs,2013,6.0,94732,"Biography,Drama"
7549,Gabbar Is Back,2015,7.1,23205,"Action,Comedy,Crime"
7550,Ugly,2013,8.0,20707,"Crime,Drama,Mystery"
7551,Myeong-ryang,2014,7.1,10740,"Action,Drama,History"
7552,La La Land,2016,8.0,523260,"Comedy,Drama,Music"
7553,Jurassic World: Fallen Kingdom,2018,6.2,274767,"Action,Adventure,Sci-Fi"
7554,Bacalaureat,2016,7.3,12724,"Crime,Drama"
7555,Aladdin,2019,6.9,237118,"Adventure,Family,Fantasy"
7556,Terminator: Dark Fate,2019,6.2,157056,"Action,Adventure,Sci-Fi"
7557,Lazzaro felice,2018,7.5,16237,"Drama,Fantasy"
7558,Durante la tormenta,2018,7.4,46405,"Drama,Fantasy,Mystery"
7559,6 Underground,2019,6.1,147257,"Action,Thriller"
7560,Stree,2018,7.6,29891,"Comedy,Horror"
7561,Mr. Smith Goes to Washington,1939,8.1,109021,"Comedy,Drama"
7562,The Grapes of Wrath,1940,8.1,86655,"Drama,History"
7563,The Quiet Man,1952,7.8,35761,"Comedy,Drama,Romance"
7564,The Bad Seed,1956,7.5,13286,"Drama,Horror,Thriller"
7565,Journey to the Center of the Earth,1959,7.0,16186,"Adventure,Family,Fantasy"
7566,The Parent Trap,1961,7.1,19565,"Comedy,Family,Romance"
7567,To Kill a Mockingbird,1962,8.3,298414,"Crime,Drama"
7568,Tom Jones,1963,6.5,12041,"Adventure,Comedy,History"
7569,Fellini - Satyricon,1969,6.9,15184,"Drama,Fantasy,History"
7570,"They Shoot Horses, Don't They?",1969,7.9,16629,Drama
7571,The Sting,1973,8.3,246223,"Comedy,Crime,Drama"
7572,Ultimo tango a Parigi,1972,7.0,50860,"Drama,Romance"
7573,The Eiger Sanction,1975,6.4,17964,"Action,Crime,Thriller"
7574,The Man Who Would Be King,1975,7.8,46004,"Adventure,History,War"
7575,Raging Bull,1980,8.2,328296,"Biography,Drama,Sport"
7576,Conan the Barbarian,1982,6.9,139840,"Action,Adventure,Fantasy"
7577,Mommie Dearest,1981,6.7,14802,"Biography,Drama"
7578,The Verdict,1982,7.7,37028,Drama
7579,Gorillas in the Mist: The Story of Dian Fossey,1988,7.0,24472,"Biography,Drama"
7580,Mo' Better Blues,1990,6.6,11600,"Drama,Music,Romance"
7581,Night on Earth,1991,7.7,56674,"Comedy,Drama"
7582,The Bodyguard,1992,6.3,122862,"Action,Drama,Music"
7583,Lorenzo's Oil,1992,7.3,21161,"Biography,Drama"
7584,Twelve Monkeys,1995,8.0,587513,"Mystery,Sci-Fi,Thriller"
7585,Primal Fear,1996,7.7,194673,"Crime,Drama,Mystery"
7586,White Squall,1996,6.6,21447,"Adventure,Drama"
7587,The Game,1997,7.8,357831,"Drama,Mystery,Thriller"
7588,The Lost World: Jurassic Park,1997,6.6,385975,"Action,Adventure,Sci-Fi"
7589,Starship Troopers,1997,7.2,274615,"Action,Adventure,Sci-Fi"
7590,The Other Sister,1999,6.5,11924,"Comedy,Drama,Romance"
7591,Men of Honor,2000,7.2,109001,"Biography,Drama"
7592,2046,2004,7.4,52278,"Drama,Romance,Sci-Fi"
7593,The Matrix Revolutions,2003,6.7,456653,"Action,Sci-Fi"
7594,Koroshiya 1,2001,7.0,53064,"Action,Comedy,Crime"
7595,Boksuneun naui geot,2002,7.6,64178,"Crime,Drama,Thriller"
7596,Tasogare Seibei,2002,8.1,22686,"Drama,History,Romance"
7597,The Manchurian Candidate,2004,6.6,105971,"Drama,Mystery,Sci-Fi"
7598,The Legend of Zorro,2005,6.0,94896,"Action,Adventure,Romance"
7599,The Constant Gardener,2005,7.4,134868,"Drama,Mystery,Romance"
7600,C.R.A.Z.Y.,2005,7.9,31704,"Comedy,Drama"
7601,Pride & Prejudice,2005,7.8,267096,"Drama,Romance"
7602,Dhoom,2004,6.7,18764,"Action,Crime,Drama"
7603,Inside Man,2006,7.6,348387,"Crime,Drama,Mystery"
7604,World Trade Center,2006,5.9,78371,"Drama,History,Thriller"
7605,Extremely Loud & Incredibly Close,2011,6.9,98720,"Adventure,Drama,Mystery"
7606,Knocked Up,2007,6.9,355044,"Comedy,Romance"
7607,The Blind Side,2009,7.6,300880,"Biography,Drama,Sport"
7608,He's Just Not That Into You,2009,6.4,164337,"Comedy,Drama,Romance"
7609,The Trial of the Chicago 7,2020,7.8,148510,"Drama,History,Thriller"
7610,W.,2008,6.3,46669,"Biography,Comedy,Drama"
7611,Hereafter,2010,6.4,90924,"Drama,Fantasy,Romance"
7612,Flickan som lekte med elden,2009,7.2,92194,"Action,Crime,Drama"
7613,Madeo,2009,7.8,55813,"Crime,Drama,Mystery"
7614,El secreto de sus ojos,2009,8.2,197531,"Drama,Mystery,Romance"
